2023-2-20,20:44:31,18.56250
2023-2-20,20:44:41,18.56250
2023-2-20,20:44:52,18.56250
2023-2-20,20:45:2,18.56250
2023-2-20,20:45:12,18.50000
2023-2-20,20:45:22,18.50000
2023-2-20,20:45:32,18.56250
2023-2-20,20:45:42,18.50000
2023-2-20,20:45:52,18.50000
2023-2-20,20:46:2,18.43750
2023-2-20,20:46:13,18.43750
2023-2-20,20:46:23,18.43750
2023-2-20,20:46:33,18.43750
2023-2-20,20:46:43,18.43750
2023-2-20,20:46:53,18.43750
2023-2-20,20:47:3,18.43750
2023-2-20,20:47:13,18.43750
2023-2-20,20:47:23,18.43750
2023-2-20,20:47:34,18.43750
2023-2-20,20:47:44,18.37500
2023-2-20,20:47:54,18.37500
2023-2-20,20:48:4,18.37500
2023-2-20,20:48:14,18.43750
2023-2-20,20:48:24,18.37500
2023-2-20,20:48:34,18.37500
2023-2-20,20:48:45,18.43750
2023-2-20,20:48:55,18.43750
2023-2-20,20:49:5,18.43750
2023-2-20,20:49:15,18.43750
2023-2-20,20:49:25,18.50000
2023-2-20,20:49:35,18.56250
2023-2-20,20:49:45,18.50000
2023-2-20,20:49:55,18.56250
2023-2-20,20:50:6,18.50000
2023-2-20,20:50:16,18.56250
2023-2-20,20:50:26,18.62500
2023-2-20,20:50:36,18.56250
2023-2-20,20:50:46,18.56250
2023-2-20,20:50:56,18.62500
2023-2-20,20:51:6,18.62500
2023-2-20,20:51:17,18.62500
2023-2-20,20:51:27,18.68750
2023-2-20,20:51:37,18.62500
2023-2-20,20:51:47,18.62500
2023-2-20,20:51:57,18.62500
2023-2-20,20:52:7,18.62500
2023-2-20,20:52:17,18.68750
2023-2-20,20:52:27,18.68750
2023-2-20,20:52:38,18.68750
2023-2-20,20:52:48,18.68750
2023-2-20,20:52:58,18.68750
2023-2-20,20:53:8,18.68750
2023-2-20,20:53:18,18.75000
2023-2-20,20:53:28,18.75000
2023-2-20,20:53:38,18.75000
2023-2-20,20:53:49,18.81250
2023-2-20,20:53:59,18.75000
2023-2-20,20:54:9,18.81250
2023-2-20,20:54:19,18.81250
2023-2-20,20:54:29,18.75000
2023-2-20,20:54:39,18.75000
2023-2-20,20:54:49,18.81250
2023-2-20,20:54:59,18.81250
2023-2-20,20:55:10,18.81250
2023-2-20,20:55:20,18.75000
2023-2-20,20:55:30,18.75000
2023-2-20,20:55:40,18.75000
2023-2-20,20:55:50,18.81250
2023-2-20,20:56:0,18.75000
2023-2-20,20:56:10,18.75000
2023-2-20,20:56:21,18.75000
2023-2-20,20:56:31,18.81250
2023-2-20,20:56:41,18.81250
2023-2-20,20:56:51,18.81250
2023-2-20,20:57:1,18.87500
2023-2-20,20:57:11,18.87500
2023-2-20,20:57:21,18.81250
2023-2-20,20:57:31,18.81250
2023-2-20,20:57:42,18.87500
2023-2-20,20:57:52,18.81250
2023-2-20,20:58:2,18.81250
2023-2-20,20:58:12,18.81250
2023-2-20,20:58:22,18.81250
2023-2-20,20:58:32,18.87500
2023-2-20,20:58:42,18.81250
2023-2-20,20:58:52,18.81250
2023-2-20,20:59:3,18.87500
2023-2-20,20:59:13,18.87500
2023-2-20,20:59:23,18.87500
2023-2-20,20:59:33,18.87500
2023-2-20,20:59:43,18.87500
2023-2-20,20:59:53,18.87500
2023-2-20,21:0:3,18.87500
2023-2-20,21:0:14,18.81250
2023-2-20,21:0:24,18.81250
2023-2-20,21:0:34,18.81250
2023-2-20,21:0:44,18.81250
2023-2-20,21:0:54,18.81250
2023-2-20,21:1:4,18.81250
2023-2-20,21:1:14,18.81250
2023-2-20,21:1:24,18.75000
2023-2-20,21:1:35,18.81250
2023-2-20,21:1:45,18.81250
2023-2-20,21:1:55,18.81250
2023-2-20,21:2:5,18.75000
2023-2-20,21:2:15,18.81250
2023-2-20,21:2:25,18.75000
2023-2-20,21:2:35,18.81250
2023-2-20,21:2:45,18.81250
2023-2-20,21:2:56,18.75000
2023-2-20,21:3:6,18.75000
2023-2-20,21:3:16,18.75000
2023-2-20,21:3:26,18.81250
2023-2-20,21:3:36,18.81250
2023-2-20,21:3:46,18.81250
2023-2-20,21:3:56,18.81250
2023-2-20,21:4:7,18.81250
2023-2-20,21:4:17,18.81250
2023-2-20,21:4:27,18.81250
2023-2-20,21:4:37,18.81250
2023-2-20,21:4:47,18.81250
2023-2-20,21:4:57,18.75000
2023-2-20,21:5:7,18.75000
2023-2-20,21:5:17,18.75000
2023-2-20,21:5:28,18.75000
2023-2-20,21:5:38,18.81250
2023-2-20,21:5:48,18.81250
2023-2-20,21:5:58,18.75000
2023-2-20,21:6:8,18.75000
2023-2-20,21:6:18,18.75000
2023-2-20,21:6:28,18.75000
2023-2-20,21:6:38,18.75000
2023-2-20,21:6:49,18.75000
2023-2-20,21:6:59,18.68750
2023-2-20,21:7:9,18.68750
2023-2-20,21:7:19,18.68750
2023-2-20,21:7:29,18.68750
2023-2-20,21:7:39,18.68750
2023-2-20,21:7:49,18.68750
2023-2-20,21:7:59,18.68750
2023-2-20,21:8:10,18.56250
2023-2-20,21:8:20,18.56250
2023-2-20,21:8:30,18.56250
2023-2-20,21:8:40,18.50000
2023-2-20,21:8:50,18.50000
2023-2-20,21:9:0,18.56250
2023-2-20,21:9:10,18.56250
2023-2-20,21:9:20,18.56250
2023-2-20,21:9:31,18.50000
2023-2-20,21:9:41,18.56250
2023-2-20,21:9:51,18.50000
2023-2-20,21:10:1,18.50000
2023-2-20,21:10:11,18.50000
2023-2-20,21:10:21,18.50000
2023-2-20,21:10:31,18.56250
2023-2-20,21:10:42,18.50000
2023-2-20,21:10:52,18.56250
2023-2-20,21:11:2,18.50000
2023-2-20,21:11:12,18.50000
2023-2-20,21:11:22,18.50000
2023-2-20,21:11:32,18.50000
2023-2-20,21:11:42,18.56250
2023-2-20,21:11:52,18.50000
2023-2-20,21:12:3,18.50000
2023-2-20,21:12:13,18.56250
2023-2-20,21:12:23,18.50000
2023-2-20,21:12:33,18.50000
2023-2-20,21:12:43,18.50000
2023-2-20,21:12:53,18.50000
2023-2-20,21:13:3,18.43750
2023-2-20,21:13:14,18.50000
2023-2-20,21:13:24,18.50000
2023-2-20,21:13:34,18.50000
2023-2-20,21:13:44,18.50000
2023-2-20,21:13:54,18.50000
2023-2-20,21:14:4,18.50000
2023-2-20,21:14:14,18.50000
2023-2-20,21:14:24,18.50000
2023-2-20,21:14:35,18.50000
2023-2-20,21:14:45,18.50000
2023-2-20,21:14:55,18.43750
